filename,fwhm,threshold,center_ra,center_dec,field_width,field_height,pixel_scale,orientation,parity,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux_detected,mag,ra,dec,ra_hms,dec_dms,has_wcs,has_astrometry,aperture_sum,bkg_flux,flux,flux_err,snr,mag_calibrated,gaia_source_id,gaia_ra,gaia_dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,parallax,pmra,pmdec,simbad_main_id,otype,sp_type,rv_value,distance_result
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,310,999.85266,1107.3777,0.45025119,-0.15493298,-0.1521374,49,0,558,4.1296059,-1.5397715,83.666991,-5.6693914,5:34:40.08,-5:40:09.8,True,True,-44155.683,-70817.782,26662.098,1749.8954,15.236395,-11.064736,3017262221052015232,83.667021,-5.6693527,12.563537,12.816218,11.247742,1.5684767,0.98480662,1.7972539,-7.7428706,Gaia DR3 3017262221052015232,Or*,,,7.3346012e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,311,637.13174,1109.372,0.50022542,-0.027168896,-0.061449032,49,0,1359,8.4045518,-2.3112864,83.849333,-5.5133081,5:35:23.84,-5:30:47.9,True,True,224336.42,180676.14,43660.285,1754.7456,24.881262,-11.600216,3017358978089804672,83.849297,-5.5131974,12.000088,12.562578,11.262825,1.2997532,2.5809505,1.4939605,-1.1273487,V* V358 Ori,Or*,,,0.00011641805
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,312,566.54719,1110.7037,0.50377442,0.44308279,0.26921576,49,0,749,1.2702717,-0.25974153,83.885215,-5.4833995,5:35:32.45,-5:29:00.2,True,True,555967.83,520238.32,35729.51,1752.4844,20.38792,-11.382568,3017359527845408896,83.885469,-5.4839982,14.12237,14.585553,13.433521,1.1520319,2.5726756,17.012216,-5.6941571,Brun 770,Or*,,,0.00060702281
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,313,1050.0091,1113.3361,0.46467367,-0.19964539,-0.28058171,49,0,13461,88.124082,-4.8627365,83.644485,-5.6940734,5:34:34.68,-5:41:38.7,True,True,448215.23,-82620.745,530835.97,1888.4671,281.09358,-14.312401,3017256208100752384,83.644591,-5.6938768,8.8247528,9.3760386,8.1245966,1.251442,3.336177,-8.2653933,-14.817696,HD  36884,Or*,,,0.00029714679
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,314,953.89663,1113.3125,0.45320999,-0.00082138804,-0.078805989,49,0,82,1.009325,-0.010077556,83.692575,-5.6524469,5:34:46.22,-5:39:08.8,True,True,-58929.538,-63554.419,4624.8818,1743.5873,2.6525094,-9.1627516,3017262354195919872,83.692897,-5.6521817,13.796844,14.650947,12.588904,2.0620422,1.8834008,0.72639988,-2.6715765,V* V474 Ori,TT*,,,0.00042217274
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,315,494.94313,1123.646,0.4912964,-0.3182419,0.078990378,49,0,921,1.0785211,-0.08207166,83.926661,-5.4588298,5:35:42.40,-5:27:31.8,True,True,683744.47,595595.7,88148.771,1767.3768,49.875483,-12.363041,3017359699643660160,83.926975,-5.4591846,14.017484,14.80731,13.028123,1.7791872,2.556847,1.1408977,1.01654,V* OQ Ori,TT*,,,0.00048073893
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,316,558.63611,1124.754,0.50495944,0.35555038,-0.0027020889,49,0,725,1.7463883,-0.60535206,83.895293,-5.4869694,5:35:34.87,-5:29:13.1,True,True,480077.97,458953.7,21124.274,1748.3124,12.082666,-10.811955,3017359527845298048,83.895459,-5.4873357,13.737047,14.464526,12.849982,1.6145439,2.6702958,1.022424,0.025861731,V* V803 Ori,TT*,,,0.00040721585
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,317,1076.3939,1132.227,0.41358999,-0.17296061,-0.12277261,49,0,7497,55.534851,-4.361414,83.639509,-5.7148989,5:34:33.48,-5:42:53.6,True,True,215188.6,-10895.043,226083.64,1805.9777,125.18628,-13.385673,3017244422710493952,83.63961,-5.7147733,9.2711706,9.3126831,9.1690416,0.14364147,2.5773146,1.3319194,0.83090337,HD  36866,Y*O,,,0.0001540801
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,318,88.005406,1133.3066,0.53627227,0.60853461,0.18439855,49,0,120,1.0108296,-0.011694826,84.134285,-5.2873544,5:36:32.23,-5:17:14.5,True,True,-3258.1011,-7263.3622,4005.2611,1743.4096,2.2973723,-9.0065771,3017358256533553536,84.133899,-5.2870867,14.773746,15.908722,13.667992,2.2407303,1.5813493,1.1049369,-1.6831659,V* V367 Ori,TT*,,,0.0004686998
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,319,508.33093,1134.9838,0.50816975,-0.054078841,-0.033904348,49,0,3049,17.484683,-3.1066444,83.924906,-5.4702746,5:35:41.98,-5:28:13.0,True,True,700203,520692.28,179510.72,1793.0373,100.11544,-13.135226,3017347914245946624,83.924912,-5.4702528,11.751541,11.701039,10.371797,1.3292427,,,,Gaia DR3 3017347914253414016,Or*,,,8.0056927e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,320,603.12601,1152.1172,0.50460454,-0.05652299,-0.055497227,49,0,2148,14.386212,-2.8948661,83.884964,-5.5198637,5:35:32.39,-5:31:11.5,True,True,241996.96,157978.13,84018.827,1766.208,47.570177,-12.310942,3017347291470793216,83.884903,-5.519791,11.251985,11.965313,10.429187,1.5361261,2.5957456,1.1424974,-0.19292771,Brun 773,TT*,,,9.0862159e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,321,643.49592,1174.1073,0.48755353,-0.086361267,-0.15773708,49,0,1006,6.5039773,-2.0329475,83.874354,-5.5482964,5:35:29.84,-5:32:53.9,True,True,291995.05,113490.03,178505.01,1792.7568,99.570121,-13.129126,3017346952181228416,83.874316,-5.5481932,11.939706,12.552947,11.1618,1.3911467,2.539036,1.7121035,0.70478622,V* V2483 Ori,Or*,,,0.00010278556
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,322,788.83608,1174.2556,0.48720727,-0.51497514,-0.57895068,49,0,164,1.0493767,-0.052328538,83.801715,-5.6113101,5:35:12.41,-5:36:40.7,True,True,11580.027,8171.2825,3408.7448,1743.2386,1.9554092,-8.8314862,3017252428529513472,83.801572,-5.6112958,13.712446,14.230871,13.028641,1.2022305,3.2642356,16.560321,-21.088133,Brun 548,Or*,,,0.00023432543
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,323,713.3423,1176.6022,0.49808381,0.49003746,0.27517022,49,0,286,1.7861639,-0.62980326,83.840504,-5.5797865,5:35:21.72,-5:34:47.2,True,True,54793.939,49027.695,5766.2442,1743.9146,3.3064946,-9.4022326,3017252943925578752,83.84041,-5.5796871,13.326769,13.837845,12.568772,1.2690725,2.4878721,1.0657183,-0.60135191,V* AG Ori,TT*,,,0.00013359292
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,324,989.83674,1176.5044,0.52029643,0.012760983,-0.29548087,49,0,89,1.3018534,-0.28640524,83.702121,-5.6994609,5:34:48.51,-5:41:58.1,True,True,-71218.249,-84436.586,13218.336,1746.0499,7.5704231,-10.302942,3017250195146534016,83.701949,-5.6995222,13.686006,14.365995,12.862693,1.5033026,2.5980725,1.3263195,0.75357949,V* V373 Ori,TT*,,,0.00018449547
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,325,474.24801,1176.9657,0.49581319,-0.043130187,-0.0019181027,49,0,4742,33.98437,-3.8281981,83.960239,-5.4764178,5:35:50.46,-5:28:35.1,True,True,314388.43,126200.92,188187.51,1795.4552,104.81326,-13.186477,3017347673735214592,83.960211,-5.4763649,11.287081,11.405919,10.310272,1.0956469,2.4842759,2.234936,0.72183625,V* T Ori,Ae*,,,5.4620315e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,326,640.43435,1185.2578,0.49527661,-0.012874025,-0.096124478,49,0,5883,41.933582,-4.0564049,83.880743,-5.5525221,5:35:31.38,-5:33:09.1,True,True,283086.98,97147.47,185939.51,1794.8291,103.59733,-13.173429,3017346952181227776,83.880709,-5.5524623,9.6966105,9.9278803,9.3025856,0.62529469,2.5795829,1.4176346,0.48317097,Gaia DR3 3017346952181228160,*,,,0.00052472704
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,327,470.51883,1187.1342,0.48466607,0.096217438,0.078120544,49,0,357,1.8162081,-0.64791403,83.966534,-5.4798661,5:35:51.97,-5:28:47.5,True,True,250688.1,93515.789,157172.32,1786.7972,87.963153,-12.99094,3017349151203962112,83.966771,-5.4797693,13.69801,14.369473,12.879214,1.4902592,2.6096654,1.3065831,0.55791418,V* AQ Ori,TT*,,,0.00025199789
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,328,984.77454,1194.0812,0.47064203,-0.060340156,-0.34972109,49,0,355,3.0659076,-1.2163976,83.712312,-5.7060173,5:34:50.95,-5:42:21.7,True,True,-71327.46,-87160.347,15832.886,1746.7984,9.0639458,-10.4989,3017250126427057024,83.712375,-5.7059668,12.488465,13.010153,11.730524,1.2796288,2.8726499,1.6069093,-0.17487438,V* V776 Ori,Or*,,,7.6758406e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,329,827.1633,1199.2111,0.49683788,-0.16703759,-0.057502829,49,0,609,4.4870793,-1.6299094,83.793413,-5.6403291,5:35:10.42,-5:38:25.2,True,True,15891.924,-15434.645,31326.569,1751.2277,17.888347,-11.239782,3017250847981552896,83.793454,-5.6401958,12.269952,13.140051,11.328325,1.8117256,2.601262,0.15903495,-0.081345152,V* LS Ori,Or*,,,0.0001364198
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,330,1079.3801,1208.5096,0.46394858,0.6764198,0.44870377,49,0,53,1.0605788,-0.063857365,83.67125,-5.754155,5:34:41.10,-5:45:15.0,True,True,-47457.647,0,-47457.647,1728.5874,-27.454584,,3017243701155990272,83.67084,-5.7548674,13.203361,14.016096,12.141361,1.8747349,1.5871931,0.34154084,-0.17511733,V* V1693 Ori,Or*,,,0.00082235127
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,331,1025.2496,1208.8698,0.47249879,-0.27164469,-0.2339797,49,0,250,2.2280343,-0.86980468,83.698499,-5.7309005,5:34:47.64,-5:43:51.2,True,True,-84765.923,-94423.709,9657.7859,1745.03,5.5344526,-9.9621939,3017244216552060672,83.698503,-5.730772,12.716104,13.267879,12.005808,1.2620707,2.6298095,1.387116,0.65148238,V* V1701 Ori,TT*,,,0.00012036177
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,332,694.9963,1210.6949,0.48002735,-0.13891354,-0.19481701,49,0,341,2.25687,-0.88376634,83.864535,-5.5888146,5:35:27.49,-5:35:19.7,True,True,40909.668,32685.13,8224.5382,1744.6193,4.7142309,-9.7877788,3017252909565837952,83.864628,-5.5887626,13.105382,13.963134,12.166136,1.796998,1.9949355,-0.18492542,0.33357348,V* V1539 Ori,Or*,,,0.00010971753
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,333,98.113687,1212.9114,0.49168515,-0.013483115,0.072471052,49,0,3858,30.809596,-3.721715,84.163914,-5.3313889,5:36:39.34,-5:19:53.0,True,True,93155.039,-3631.6811,96786.72,1769.8188,54.687361,-12.464539,3017357878581178368,84.163845,-5.3313024,10.641913,10.772097,10.406951,0.36514568,2.5465568,-6.4226257,-1.3478788,[INS2019] 2,MoC,,,0.00054587439
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,334,563.1847,1224.3175,0.4946401,-0.048589845,-0.055428822,49,0,907,5.211326,-1.7923706,83.936396,-5.5385144,5:35:44.73,-5:32:18.7,True,True,214575,190663.26,23911.739,1749.1094,13.670808,-10.946528,3017346295038911104,83.936039,-5.5382835,12.432378,12.956897,11.750699,1.2061977,5.8759834,64.259983,-82.845615,Brun 848,PM*,,,0.00086943684
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,335,823.26266,1228.1178,0.5361907,-0.19897926,0.19290067,49,0,365,2.4686802,-0.9811621,83.807959,-5.653029,5:35:13.91,-5:39:10.9,True,True,96473.564,-22698.007,119171.57,1776.1316,67.096137,-12.690432,3017250092067308928,83.807373,-5.6528125,13.216614,14.102875,12.350703,1.7521715,3.0938245,0.86717357,-0.30339206,V* LY Ori,Or*,,,0.00061849856
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,336,819.73423,1231.7405,0.47504115,0.051812024,-0.17617765,49,0,449,2.6394499,-1.0537836,83.811303,-5.6533044,5:35:14.71,-5:39:11.9,True,True,95265.731,-20882.166,116147.9,1775.2802,65.425107,-12.662528,3017250092067308544,83.811177,-5.6530518,12.908608,13.752566,12.009585,1.742981,2.5183612,1.0083413,-0.61935634,V* MO Ori,TT*,,,0.00027894195
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,337,834.18805,1232.1363,0.48124125,-0.074298451,-0.10777844,49,0,1183,8.7211284,-2.3514317,83.804244,-5.6597597,5:35:13.02,-5:39:35.1,True,True,35175.031,-30869.289,66044.321,1761.1122,37.501483,-12.049589,3017250087773385344,83.804194,-5.6596972,11.599787,12.239295,10.809314,1.4299812,2.5806199,0.86229346,-0.74985882,V* LX Ori,Or*,,,7.6673698e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,338,814.7829,1238.0092,0.48653859,-0.088988729,-0.16556761,49,0,1987,14.234792,-2.8833778,83.816511,-5.6542809,5:35:15.96,-5:39:15.4,True,True,66959.597,-19974.246,86933.843,1767.033,49.197633,-12.347972,3017250019053914368,83.816523,-5.6541931,11.119891,11.564131,10.507584,1.0565472,2.6704796,-9.5562262,-13.113584,Brun 609,*,,,0.00015325538
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,339,370.9802,1242.4993,0.48642018,0.10752916,0.027345647,49,0,695,5.3886605,-1.8287021,84.040422,-5.4643235,5:36:09.70,-5:27:51.6,True,True,27777.389,11802.964,15974.425,1746.839,9.1447613,-10.508563,3017348803299280896,84.040253,-5.4642289,12.505127,12.875493,11.971817,0.90367603,2.6361792,11.49229,-6.8815974,Brun 959,*,,,0.000244914
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,340,839.9277,1248.4396,0.45481541,0.17837303,-0.3215272,49,0,88,1.0831962,-0.086767868,83.808475,-5.6703598,5:35:14.03,-5:40:13.3,True,True,-23608.415,-48119.775,24511.36,1749.2808,14.01225,-10.973419,3017249988988094720,83.808282,-5.6700571,14.104848,14.768475,13.319543,1.4489317,3.3228834,-13.032117,-17.691775,2MASS J05351399-0540118,*,,,0.00039745044
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,341,232.70915,1251.2098,0.50223601,-0.077542733,0.022321178,49,0,13314,102.23582,-5.0240077,84.113335,-5.4087699,5:36:27.20,-5:24:31.6,True,True,327786.08,-12710.884,340496.96,1837.381,185.31647,-13.830283,3017354992360111616,84.113279,-5.4086965,9.1768436,9.1566935,9.1901569,-0.033463478,2.6327815,1.2699729,0.45968949,HD  37174,Y*O,,,8.6296291e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,342,196.49557,1256.9586,0.49105509,-0.045650263,-0.00081193891,49,0,2377,18.545988,-3.1706249,84.133939,-5.3959466,5:36:32.15,-5:23:45.4,True,True,48189.766,-8171.2825,56361.049,1758.3609,32.053175,-11.877448,3017355400367313024,84.133881,-5.3958618,11.116668,11.472563,10.584574,0.88798904,2.5961655,1.1372156,0.93828852,Brun 1004,Y*O,,,9.4846913e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,343,649.47547,1288.1187,0.53540762,-0.034890735,-0.17557686,49,0,284,1.4172225,-0.37859512,83.921037,-5.6076462,5:35:41.05,-5:36:27.5,True,True,73926.071,41764.333,32161.738,1751.4661,18.362752,-11.268349,3017251947493282688,83.921052,-5.6072091,13.335508,14.269749,12.366981,1.9027681,9.9176649,-4.2101775,-207.3198,Brun 829,PM*,,,0.0013538638
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,344,60.660153,1290.6124,0.51151828,-0.51509493,0.25595548,49,0,143,1.044099,-0.046854195,84.216481,-5.3538678,5:36:51.96,-5:21:13.9,True,True,2578.6368,-6355.4419,8934.0787,1744.8226,5.1203363,-9.8776244,3017356916505448576,84.216582,-5.35391,14.291623,14.914419,13.539073,1.3753462,2.9331497,-11.504387,-27.076727,Parenago  2451,*,,,0.00017356294
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,345,1038.6006,1294.2141,0.47125113,0.080439278,0.012674344,49,0,81,1.3863888,-0.35471261,83.729002,-5.7791509,5:34:54.96,-5:46:44.9,True,True,-95845.945,-103502.91,7656.9666,1744.4566,4.3893133,-9.7101419,3017243013961219456,83.728798,-5.7789028,14.051705,14.880855,13.113701,1.7671537,2.3857037,0.76492182,0.37027041,V* ZZ Ori,Or*,,,0.00031407241
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,346,639.19298,1297.1105,0.48403172,-0.30087183,-0.028577145,49,0,547,3.9608764,-1.4944782,83.930098,-5.6076699,5:35:43.22,-5:36:27.6,True,True,38809.092,39040.572,-231.48011,1742.1941,-0.132867,,3017251947493281536,83.930085,-5.607634,12.503455,13.23757,11.670929,1.5666409,2.4832346,0.22237837,-0.72005587,V* OR Ori,Or*,,,3.4697618e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,347,899.28344,1300.6254,0.55564656,0.27729227,-0.1669436,49,0,144,1.5262181,-0.45904148,83.801515,-5.7220312,5:35:12.36,-5:43:19.3,True,True,-57164.6,-72633.622,15469.022,1746.6943,8.8561703,-10.473657,3017246243776749312,83.801544,-5.7218175,13.39453,14.248894,12.472828,1.7760658,2.6507677,0.3273593,1.1467305,V* V486 Ori,TT*,,,0.00020628686
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,348,592.25685,1304.1959,0.52713945,0.1188538,0.12673126,49,0,212,1.0294812,-0.031546086,83.956659,-5.5908727,5:35:49.60,-5:35:27.1,True,True,61211.163,47211.854,13999.308,1746.2735,8.0166757,-10.365266,3017342859064738560,83.956238,-5.590658,13.926422,14.781922,12.987312,1.79461,2.5228795,1.1380474,-0.41902214,V* V947 Ori,TT*,,,0.00046895013
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,349,868.7366,1304.8777,0.42614017,-0.044488151,0.14027053,49,0,146,1.617674,-0.52222754,83.818652,-5.7109229,5:35:16.48,-5:42:39.3,True,True,-30098.404,-60830.659,30732.255,1751.058,17.550678,-11.218986,3017246621733867904,83.81853,-5.7110215,13.298965,13.938933,12.520041,1.4188929,2.649641,1.4387483,0.57213204,V* V1506 Ori,TT*,,,0.00016128684
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,350,890.06468,1307.7552,0.46136833,-0.15670762,-0.18719587,49,0,235,2.2332091,-0.87232345,83.809234,-5.7215885,5:35:14.22,-5:43:17.7,True,True,-53156.058,-69909.861,16753.804,1747.062,9.5897017,-10.560284,3017246243776748544,83.809404,-5.7215733,13.461991,13.930422,12.070915,1.8595066,2.4387139,1.8860121,-1.279877,V* AB Ori,TT*,,,0.00016777412
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,351,860.67891,1309.2998,0.4762184,-0.046318561,-0.18747345,49,0,546,4.204024,-1.559163,83.82461,-5.7096353,5:35:17.91,-5:42:34.7,True,True,-29752.712,-59014.818,29262.106,1750.6382,16.715108,-11.165764,3017246651795678720,83.824527,-5.7096949,12.559769,13.171754,11.587043,1.5847111,2.6166997,1.8590935,-1.391792,V* V2318 Ori B,*,,,0.00034468557
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,352,839.10905,1316.2501,0.47097851,0.088046563,-0.11130009,49,0,98,1.0264791,-0.028375268,83.838431,-5.7037561,5:35:21.22,-5:42:13.5,True,True,-51048.859,-51751.456,702.59684,1742.4622,0.40322071,-7.1167655,3017246759172818560,83.838581,-5.7034557,15.554418,16.7104,14.38196,2.3284397,2.5141656,1.6453129,-1.1339291,V* V416 Ori,Or*,,,0.00033493321
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,353,962.64545,1354.0381,0.48701305,0.12281513,-0.20002107,49,0,432,3.5302701,-1.3695198,83.793081,-5.7760412,5:35:10.34,-5:46:33.7,True,True,-67904.536,-88976.187,21071.651,1748.2973,12.05267,-10.809246,3017245792802220544,83.793073,-5.7760004,12.272882,13.160157,11.298306,1.8618517,2.6506564,1.1435083,0.92994243,V* AA Ori,Or*,,,3.2225285e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,354,608.40185,1365.6835,0.38374412,-0.049846013,-0.075132663,49,0,59782,419.57992,-6.5570367,83.975376,-5.6284728,5:35:54.09,-5:37:42.5,True,True,2295816.5,7263.3622,2288553.2,2307.3849,991.83849,-15.898903,3017342485415388160,83.975344,-5.6283973,7.3700962,6.9849043,7.1081972,-0.12329292,2.6594579,0.94066262,0.078958601,HD  37115A,Or*,,,7.5909264e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,355,248.30144,1373.558,0.50185258,-0.081500727,0.071297512,49,0,5343,41.043595,-4.0331135,84.158848,-5.4764528,5:36:38.12,-5:28:35.2,True,True,129287.96,-13618.804,142906.76,1782.8008,80.158569,-12.887632,3017351281508369920,84.158779,-5.4763982,10.264295,10.757951,9.5666313,1.1913195,2.4878958,0.86200942,0.50781715,Parenago  2425,*,,,8.1476286e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,356,57.313339,1393.9006,0.55645463,-0.31379075,-0.015268023,49,0,215,1.5822576,-0.49819295,84.263154,-5.4038628,5:37:03.16,-5:24:13.9,True,True,1055.8337,-2723.7608,3779.5945,1743.3449,2.168013,-8.943613,3017352754670357504,84.263384,-5.403926,15.641517,,,,2.8833971,0.39875216,-0.032197547,ESO-HA 1577,Y*O,,,0.0002586334
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,357,674.51635,1400.5167,0.47301061,-0.12486837,-0.056701361,49,0,2127,15.401686,-2.9689207,83.957486,-5.6744372,5:35:49.80,-5:40:28.0,True,True,56328.135,-11802.964,68131.099,1761.7046,38.673396,-12.083363,3017247755605207296,83.957465,-5.6743944,10.925468,11.468804,10.1773,1.2915039,2.6750983,1.902583,-0.86758178,Brun 885,*,,,4.7543225e-05
vertopal.com_Stacked_113_M 42_10.0s_IRCUT_20241107-235542.fits,5,3,83.832883,-5.3963936,42.771254,76.037784,2.3761808,138.96008,1,358,205.49005,1422.9916,0.49484648,-0.07217001,-0.027401466,49,0,3011,23.273371,-3.4171482,84.201783,-5.4825272,5:36:48.43,-5:28:57.1,True,True,66810.669,-11349.003,78159.672,1764.5486,44.29443,-12.232457,3017350590003942144,84.20175,-5.4825292,11.394341,11.320625,10.359138,0.96148682,5.2851854,17.779913,15.836589,Brun 1032,*,,,0.00012895283
